GoodsID,rDate,TotalQty,TotalAmt,year,month
10000,20250531,2.0,22.2,2025,8
10078,20250629,3.0,3.06,2025,9
10078,20250608,2.0,2.04,2025,9
10076,20250621,143.0,0.0,2025,9
10102,20250619,2.0,27.2,2025,9
10039,20250604,1.0,44.85,2025,9
10190,20250628,1.0,116.3,2025,9
10059,20250606,1.0,15.22,2025,9
10076,20250616,210.0,0.0,2025,9
10189,20250612,1.0,29.86,2025,9
10032,20250607,1.0,18.61,2025,9
10005,20250616,1.0,19.64,2025,9
10078,20250618,4.0,4.08,2025,9
10076,20250606,183.0,0.0,2025,9
10059,20250625,2.0,30.44,2025,9
10092,20250606,1.0,5.87,2025,9
10095,20250611,1.0,30.51,2025,9
10076,20250611,210.0,0.0,2025,9
10184,20250702,1.0,19.96,2025,9
10069,20250701,1.0,7.8,2025,9
10078,20250613,1.0,1.02,2025,9
10144,20250611,1.0,44.52,2025,9
10125,20250701,1.0,27.93,2025,9
10076,20250625,161.0,0.0,2025,9
10092,20250625,3.0,17.61,2025,9
10164,20250625,1.0,16.35,2025,9
10078,20250603,3.0,3.06,2025,9
10076,20250609,174.0,0.0,2025,9
10061,20250623,1.0,17.79,2025,9
10039,20250620,1.0,44.85,2025,9
10069,20250629,4.0,31.2,2025,9
10080,20250609,1.0,10.66,2025,9
10105,20250616,1.0,29.34,2025,9
10078,20250627,3.0,3.06,2025,9
10076,20250622,215.0,0.0,2025,9
10000,20250614,1.0,11.1,2025,9
10000,20250625,1.0,11.1,2025,9
10078,20250701,3.0,3.06,2025,9
10109,20250608,1.0,84.76,2025,9
10076,20250619,171.0,0.0,2025,9
10142,20250629,2.0,18.8,2025,9
10081,20250604,1.0,8.66,2025,9
10150,20250606,1.0,21.48,2025,9
10142,20250608,2.0,18.8,2025,9
10097,20250616,1.0,132.77,2025,9
10185,20250613,1.0,10.65,2025,9
10142,20250620,1.0,9.4,2025,9
10151,20250616,1.0,68.35,2025,9
10056,20250614,3.0,44.25,2025,9
10076,20250630,258.0,0.0,2025,9
10000,20250702,1.0,11.1,2025,9
10026,20250614,1.0,175.63,2025,9
10076,20250605,155.0,0.0,2025,9
10078,20250609,5.0,5.1,2025,9
10137,20250621,1.0,137.02,2025,9
10124,20250604,1.0,11.43,2025,9
10174,20250603,1.0,2.6,2025,9
10076,20250702,207.0,0.0,2025,9
10054,20250619,1.0,10.82,2025,9
10007,20250629,1.0,43.46,2025,9
10078,20250619,3.0,3.06,2025,9
10076,20250623,246.0,0.0,2025,9
10076,20250615,192.0,0.0,2025,9
10076,20250628,219.0,0.0,2025,9
10076,20250604,195.0,0.0,2025,9
10060,20250611,1.0,84.32,2025,9
10002,20250607,1.0,13.72,2025,9
10061,20250627,1.0,17.79,2025,9
10069,20250616,5.0,39.0,2025,9
10011,20250604,1.0,30.44,2025,9
10069,20250606,3.0,23.4,2025,9
10166,20250614,1.0,20.37,2025,9
10150,20250612,4.0,85.92,2025,9
10150,20250603,1.0,21.48,2025,9
10076,20250614,207.0,0.0,2025,9
10078,20250617,1.0,1.02,2025,9
10076,20250612,260.0,0.0,2025,9
10092,20250612,4.0,23.48,2025,9
10097,20250628,1.0,132.77,2025,9
10069,20250619,1.0,7.8,2025,9
10078,20250610,1.0,1.02,2025,9
10000,20250611,3.0,33.3,2025,9
10040,20250616,1.0,125.76,2025,9
10097,20250613,1.0,132.77,2025,9
10000,20250628,2.0,22.2,2025,9
10098,20250608,1.0,190.62,2025,9
10078,20250620,2.0,2.04,2025,9
10000,20250630,1.0,11.1,2025,9
10069,20250609,2.0,15.6,2025,9
10031,20250607,1.0,16.62,2025,9
10078,20250607,6.0,6.12,2025,9
10038,20250622,2.0,228.04,2025,9
10105,20250611,1.0,29.34,2025,9
10078,20250624,4.0,4.08,2025,9
10124,20250609,1.0,11.43,2025,9
10102,20250624,1.0,13.6,2025,9
10092,20250614,1.0,5.87,2025,9
10092,20250604,3.0,17.61,2025,9
10129,20250625,1.0,15.53,2025,9
10056,20250608,1.0,14.75,2025,9
10081,20250609,1.0,8.66,2025,9
10008,20250627,1.0,109.81,2025,9
10144,20250609,1.0,44.52,2025,9
10078,20250616,3.0,3.06,2025,9
10003,20250605,1.0,10.79,2025,9
10069,20250615,2.0,15.6,2025,9
10145,20250611,2.0,27.2,2025,9
10187,20250616,1.0,41.05,2025,9
10153,20250621,2.0,79.68,2025,9
10137,20250603,1.0,137.02,2025,9
10010,20250603,1.0,122.33,2025,9
10069,20250605,3.0,23.4,2025,9
10000,20250629,1.0,11.1,2025,9
10093,20250607,1.0,14.29,2025,9
10069,20250614,2.0,15.6,2025,9
10005,20250629,1.0,19.64,2025,9
10131,20250611,2.0,32.76,2025,9
10186,20250702,1.0,11.39,2025,9
10021,20250624,1.0,177.06,2025,9
10078,20250606,3.0,3.06,2025,9
10076,20250618,193.0,0.0,2025,9
10031,20250611,2.0,33.24,2025,9
10003,20250628,1.0,10.79,2025,9
10078,20250611,2.0,2.04,2025,9
10039,20250701,2.0,89.7,2025,9
10056,20250618,1.0,14.75,2025,9
10004,20250612,1.0,8.38,2025,9
10076,20250613,327.0,0.0,2025,9
10076,20250603,198.0,0.0,2025,9
10095,20250618,1.0,30.51,2025,9
10076,20250629,187.0,0.0,2025,9
10076,20250608,223.0,0.0,2025,9
10078,20250625,3.0,3.06,2025,9
10069,20250628,2.0,15.6,2025,9
10166,20250608,1.0,20.37,2025,9
10129,20250605,1.0,15.53,2025,9
10076,20250627,180.0,0.0,2025,9
10043,20250616,10.0,50.9,2025,9
10134,20250606,1.0,17.62,2025,9
10153,20250629,1.0,39.84,2025,9
10076,20250701,194.0,0.0,2025,9
10185,20250622,2.0,21.3,2025,9
10105,20250619,1.0,29.34,2025,9
10078,20250622,3.0,3.06,2025,9
10185,20250624,1.0,10.65,2025,9
10182,20250620,1.0,12.09,2025,9
10069,20250612,3.0,23.4,2025,9
10000,20250610,2.0,22.2,2025,9
10184,20250701,3.0,59.88,2025,9
10043,20250604,3.0,15.27,2025,9
10129,20250603,2.0,31.06,2025,9
10191,20250608,1.0,159.56,2025,9
10078,20250614,2.0,2.04,2025,9
10078,20250604,1.0,1.02,2025,9
10007,20250607,1.0,43.46,2025,9
10051,20250618,2.0,43.36,2025,9
10000,20250701,2.0,22.2,2025,9
10094,20250620,1.0,292.75,2025,9
10010,20250701,1.0,122.33,2025,9
10078,20250630,5.0,5.1,2025,9
10032,20250614,1.0,18.61,2025,9
10184,20250616,1.0,19.96,2025,9
10150,20250625,2.0,42.96,2025,9
10009,20250615,1.0,77.43,2025,9
10187,20250614,1.0,41.05,2025,9
10142,20250622,1.0,9.4,2025,9
10069,20250603,1.0,7.8,2025,9
10109,20250614,1.0,84.76,2025,9
10031,20250605,1.0,16.62,2025,9
10002,20250630,2.0,27.44,2025,9
10065,20250617,1.0,15.32,2025,9
10078,20250605,5.0,5.1,2025,9
10056,20250609,2.0,29.5,2025,9
10142,20250606,1.0,9.4,2025,9
10109,20250616,1.0,84.76,2025,9
10052,20250612,1.0,37.9,2025,9
10142,20250617,2.0,18.8,2025,9
10175,20250630,1.0,53.17,2025,9
10078,20250615,2.0,2.04,2025,9
10069,20250618,1.0,7.8,2025,9
10078,20250702,6.0,6.12,2025,9
10150,20250618,1.0,21.48,2025,9
10003,20250620,1.0,10.79,2025,9
10060,20250624,1.0,84.32,2025,9
10078,20250623,4.0,4.08,2025,9
10130,20250611,2.0,182.32,2025,9
10182,20250603,1.0,12.09,2025,9
10169,20250615,1.0,14.17,2025,9
10039,20250606,1.0,44.85,2025,9
10184,20250617,1.0,19.96,2025,9
10057,20250619,1.0,12.33,2025,9
10000,20250619,30.0,333.0,2025,9
10000,20250607,1.0,11.1,2025,9
10185,20250612,1.0,10.65,2025,9
10076,20250610,64.0,0.0,2025,9
10057,20250624,1.0,12.33,2025,9
10054,20250605,1.0,10.82,2025,9
10069,20250630,2.0,15.6,2025,9
10076,20250617,202.0,0.0,2025,9
10177,20250627,10.0,119.7,2025,9
10035,20250701,1.0,42.91,2025,9
10145,20250613,1.0,13.6,2025,9
10184,20250609,1.0,19.96,2025,9
10076,20250607,175.0,0.0,2025,9
10076,20250624,558.0,0.0,2025,9
10069,20250627,2.0,15.6,2025,9
10076,20250620,174.0,0.0,2025,9
10185,20250623,2.0,21.3,2025,9
10043,20250615,2.0,10.18,2025,9
10150,20250624,1.0,21.48,2025,9
10052,20250605,1.0,37.9,2025,9
10054,20250628,1.0,10.82,2025,9
10078,20250628,2.0,2.04,2025,9
10108,20250621,1.0,24.32,2025,9
10095,20250629,2.0,61.02,2025,9
10113,20250628,1.0,12.38,2025,9
10016,20250616,1.0,29.63,2025,9
10105,20250629,1.0,29.34,2025,9
10021,20250612,1.0,177.06,2025,9
10078,20250612,4.0,4.08,2025,9
10135,20250613,1.0,15.37,2025,9
10078,20250710,4.0,4.08,2025,10
10007,20250716,0.0,0.0,2025,10
10003,20250801,1.0,10.79,2025,10
10064,20250719,1.0,15.81,2025,10
10191,20250704,1.0,159.56,2025,10
10078,20250719,2.0,2.04,2025,10
10076,20250725,209.0,0.0,2025,10
10069,20250730,2.0,15.6,2025,10
10076,20250724,137.0,0.0,2025,10
10076,20250722,213.0,0.0,2025,10
10129,20250724,1.0,15.53,2025,10
10150,20250711,1.0,21.48,2025,10
10154,20250716,1.0,23.62,2025,10
10001,20250704,1.0,38.05,2025,10
10189,20250723,1.0,29.86,2025,10
10031,20250712,1.0,16.62,2025,10
10150,20250716,2.0,42.96,2025,10
10061,20250723,1.0,17.79,2025,10
10093,20250707,1.0,14.29,2025,10
10187,20250712,1.0,41.05,2025,10
10035,20250708,1.0,42.91,2025,10
10104,20250713,1.0,554.64,2025,10
10043,20250731,2.0,10.18,2025,10
10078,20250728,2.0,2.04,2025,10
10081,20250716,1.0,8.66,2025,10
10078,20250731,1.0,1.02,2025,10
10076,20250709,167.0,0.0,2025,10
10184,20250727,1.0,19.96,2025,10
10000,20250722,8.0,88.8,2025,10
10078,20250801,1.0,1.02,2025,10
10124,20250730,1.0,11.43,2025,10
10097,20250712,1.0,132.77,2025,10
10075,20250716,1.0,135.97,2025,10
10076,20250723,161.0,0.0,2025,10
10076,20250729,233.0,0.0,2025,10
10040,20250717,1.0,125.76,2025,10
10191,20250718,1.0,159.56,2025,10
10038,20250730,1.0,114.02,2025,10
10150,20250714,1.0,21.48,2025,10
10052,20250704,1.0,37.9,2025,10
10000,20250729,1.0,11.1,2025,10
10043,20250712,2.0,10.18,2025,10
10169,20250710,1.0,14.17,2025,10
10157,20250726,1.0,15.96,2025,10
10069,20250802,1.0,7.8,2025,10
10076,20250726,224.0,0.0,2025,10
10005,20250729,1.0,19.64,2025,10
10081,20250712,1.0,8.66,2025,10
10194,20250706,1.0,7.75,2025,10
10073,20250725,2.0,60.76,2025,10
10187,20250711,1.0,41.05,2025,10
10069,20250718,5.0,39.0,2025,10
10078,20250727,2.0,2.04,2025,10
10076,20250720,286.0,0.0,2025,10
10043,20250704,4.0,20.36,2025,10
10000,20250708,1.0,11.1,2025,10
10069,20250706,1.0,7.8,2025,10
10061,20250714,1.0,17.79,2025,10
10078,20250704,7.0,7.14,2025,10
10078,20250717,4.0,4.08,2025,10
10069,20250713,3.0,23.4,2025,10
10010,20250716,1.0,122.33,2025,10
10076,20250802,199.0,0.0,2025,10
10043,20250718,6.0,30.54,2025,10
10058,20250728,4.0,68.48,2025,10
10002,20250714,1.0,13.72,2025,10
10039,20250712,1.0,44.85,2025,10
10069,20250725,4.0,31.2,2025,10
10008,20250729,1.0,109.81,2025,10
10078,20250726,3.0,3.06,2025,10
10093,20250722,1.0,14.29,2025,10
10061,20250727,1.0,17.79,2025,10
10191,20250725,1.0,159.56,2025,10
10080,20250726,1.0,10.66,2025,10
10166,20250725,1.0,20.37,2025,10
10078,20250714,1.0,1.02,2025,10
10002,20250801,1.0,13.72,2025,10
10108,20250726,1.0,24.32,2025,10
10004,20250707,1.0,8.38,2025,10
10080,20250712,1.0,10.66,2025,10
10108,20250705,2.0,48.64,2025,10
10187,20250707,1.0,41.05,2025,10
10186,20250720,3.0,34.17,2025,10
10076,20250708,237.0,0.0,2025,10
10078,20250730,2.0,2.04,2025,10
10005,20250715,1.0,19.64,2025,10
10081,20250703,3.0,25.98,2025,10
10059,20250715,1.0,15.22,2025,10
10043,20250705,2.0,10.18,2025,10
10076,20250704,251.0,0.0,2025,10
10007,20250719,5.0,217.3,2025,10
10078,20250705,5.0,5.1,2025,10
10080,20250705,1.0,10.66,2025,10
10078,20250718,2.0,2.04,2025,10
10069,20250726,2.0,15.6,2025,10
10043,20250717,2.0,10.18,2025,10
10154,20250719,1.0,23.62,2025,10
10032,20250717,1.0,18.61,2025,10
10078,20250713,4.0,4.08,2025,10
10081,20250728,1.0,8.66,2025,10
10092,20250711,4.0,23.48,2025,10
10000,20250728,2.0,22.2,2025,10
10061,20250728,1.0,17.79,2025,10
10150,20250707,1.0,21.48,2025,10
10043,20250713,3.0,15.27,2025,10
10076,20250711,160.0,0.0,2025,10
10004,20250802,1.0,8.38,2025,10
10196,20250731,1.0,19.76,2025,10
10187,20250713,1.0,41.05,2025,10
10150,20250722,1.0,21.48,2025,10
10004,20250708,1.0,8.38,2025,10
10081,20250719,1.0,8.66,2025,10
10000,20250710,6.0,66.6,2025,10
10131,20250726,2.0,32.76,2025,10
10056,20250703,4.0,59.0,2025,10
10078,20250709,3.0,3.06,2025,10
10185,20250730,2.0,21.3,2025,10
10011,20250703,1.0,30.44,2025,10
10076,20250716,243.0,0.0,2025,10
10166,20250703,1.0,20.37,2025,10
10039,20250731,1.0,44.85,2025,10
10092,20250708,3.0,17.61,2025,10
10154,20250703,1.0,23.62,2025,10
10076,20250707,186.0,0.0,2025,10
10105,20250707,2.0,58.68,2025,10
10086,20250712,1.0,15.79,2025,10
10101,20250715,1.0,80.99,2025,10
10002,20250718,1.0,13.72,2025,10
10061,20250707,1.0,17.79,2025,10
10078,20250706,3.0,3.06,2025,10
10009,20250713,1.0,77.43,2025,10
10064,20250718,1.0,15.81,2025,10
10076,20250703,251.0,0.0,2025,10
10075,20250730,1.0,135.97,2025,10
10056,20250710,4.0,59.0,2025,10
10144,20250721,1.0,44.52,2025,10
10069,20250708,1.0,7.8,2025,10
10058,20250718,1.0,17.12,2025,10
10144,20250802,1.0,44.52,2025,10
10076,20250728,229.0,0.0,2025,10
10069,20250714,6.0,46.8,2025,10
10002,20250724,1.0,13.72,2025,10
10191,20250727,1.0,159.56,2025,10
10195,20250712,1.0,8.72,2025,10
10168,20250706,1.0,138.1,2025,10
10011,20250713,1.0,30.44,2025,10
10076,20250719,233.0,0.0,2025,10
10076,20250713,199.0,0.0,2025,10
10076,20250710,215.0,0.0,2025,10
10113,20250711,2.0,24.76,2025,10
10069,20250707,4.0,31.2,2025,10
10109,20250705,1.0,84.76,2025,10
10078,20250725,2.0,2.04,2025,10
10078,20250722,2.0,2.04,2025,10
10182,20250714,2.0,24.18,2025,10
10011,20250712,1.0,30.44,2025,10
10008,20250715,1.0,109.81,2025,10
10069,20250729,2.0,15.6,2025,10
10043,20250720,2.0,10.18,2025,10
10142,20250726,2.0,18.8,2025,10
10144,20250706,1.0,44.52,2025,10
10081,20250802,2.0,17.32,2025,10
10128,20250727,1.0,74.04,2025,10
10076,20250801,194.0,0.0,2025,10
10076,20250727,191.0,0.0,2025,10
10000,20250730,1.0,11.1,2025,10
10069,20250712,1.0,7.8,2025,10
10078,20250723,6.0,6.12,2025,10
10069,20250711,4.0,31.2,2025,10
10078,20250729,3.0,3.06,2025,10
10165,20250707,1.0,55.95,2025,10
10057,20250704,1.0,12.33,2025,10
10069,20250716,1.0,7.8,2025,10
10067,20250801,1.0,118.88,2025,10
10000,20250706,5.0,55.5,2025,10
10129,20250719,1.0,15.53,2025,10
10000,20250704,1.0,11.1,2025,10
10076,20250715,195.0,0.0,2025,10
10032,20250714,1.0,18.61,2025,10
10125,20250728,2.0,55.86,2025,10
10109,20250724,1.0,84.76,2025,10
10097,20250718,1.0,132.77,2025,10
10087,20250720,1.0,41.36,2025,10
10076,20250731,220.0,0.0,2025,10
10007,20250724,1.0,43.46,2025,10
10159,20250710,1.0,120.71,2025,10
10009,20250723,1.0,77.43,2025,10
10000,20250712,2.0,22.2,2025,10
10057,20250712,1.0,12.33,2025,10
10184,20250706,4.0,79.84,2025,10
10069,20250719,3.0,23.4,2025,10
10003,20250710,1.0,10.79,2025,10
10076,20250718,195.0,0.0,2025,10
10076,20250717,173.0,0.0,2025,10
10011,20250706,1.0,30.44,2025,10
10165,20250729,1.0,55.95,2025,10
10131,20250710,1.0,16.38,2025,10
10003,20250724,1.0,10.79,2025,10
10054,20250711,1.0,10.82,2025,10
10078,20250708,6.0,6.12,2025,10
10056,20250726,1.0,14.75,2025,10
10078,20250715,1.0,1.02,2025,10
10000,20250721,1.0,11.1,2025,10
10078,20250802,1.0,1.02,2025,10
10061,20250705,2.0,35.58,2025,10
10078,20250711,4.0,4.08,2025,10
10003,20250712,1.0,10.79,2025,10
10076,20250714,150.0,0.0,2025,10
10069,20250728,1.0,7.8,2025,10
10069,20250727,1.0,7.8,2025,10
10076,20250730,140.0,0.0,2025,10
10102,20250703,1.0,13.6,2025,10
10128,20250726,1.0,74.04,2025,10
10197,20250728,1.0,44.84,2025,10
10159,20250705,1.0,120.71,2025,10
10076,20250705,227.0,0.0,2025,10
10131,20250703,2.0,32.76,2025,10
10061,20250726,1.0,17.79,2025,10
10054,20250703,1.0,10.82,2025,10
10160,20250726,1.0,92.74,2025,10
10039,20250713,-1.0,-44.85,2025,10
10061,20250709,1.0,17.79,2025,10
10008,20250706,1.0,109.81,2025,10
10067,20250712,1.0,118.88,2025,10
10182,20250728,1.0,12.09,2025,10
10081,20250717,1.0,8.66,2025,10
10076,20250706,213.0,0.0,2025,10
10184,20250703,1.0,19.96,2025,10
10196,20250801,1.0,19.76,2025,10
10159,20250712,1.0,120.71,2025,10
10078,20250707,3.0,3.06,2025,10
10184,20250801,1.0,19.96,2025,10
10078,20250724,1.0,1.02,2025,10
10130,20250802,1.0,91.16,2025,10
10001,20250728,1.0,38.05,2025,10
10078,20250703,3.0,3.06,2025,10
10078,20250716,2.0,2.04,2025,10
10076,20250712,170.0,0.0,2025,10
10067,20250721,1.0,118.88,2025,10
10075,20250729,1.0,135.97,2025,10
10080,20250703,1.0,10.66,2025,10
10080,20250716,1.0,10.66,2025,10
10069,20250731,2.0,15.6,2025,10
10126,20250713,1.0,16.78,2025,10
10192,20250713,1.0,58.59,2025,10
10069,20250723,4.0,31.2,2025,10
10041,20250731,1.0,55.52,2025,10
10056,20250721,1.0,14.75,2025,10
10095,20250730,1.0,30.51,2025,10
10092,20250721,6.0,35.22,2025,10
10174,20250802,2.0,5.2,2025,10
10076,20250721,172.0,0.0,2025,10
10105,20250721,1.0,29.34,2025,10
10056,20250812,3.0,44.25,2025,11
10086,20250816,2.0,31.58,2025,11
10081,20250815,2.0,17.32,2025,11
10076,20250812,219.0,0.0,2025,11
10142,20250807,2.0,18.8,2025,11
10097,20250826,1.0,132.77,2025,11
10080,20250810,2.0,21.32,2025,11
10076,20250806,156.0,0.0,2025,11
10065,20250817,1.0,15.32,2025,11
10078,20250829,4.0,4.08,2025,11
10032,20250827,1.0,18.61,2025,11
10184,20250828,1.0,19.96,2025,11
10041,20250827,1.0,55.52,2025,11
10195,20250825,1.0,8.72,2025,11
10076,20250814,212.0,0.0,2025,11
10150,20250826,1.0,21.48,2025,11
10043,20250829,2.0,10.18,2025,11
10184,20250807,1.0,19.96,2025,11
10065,20250830,1.0,15.32,2025,11
10078,20250816,2.0,2.04,2025,11
10165,20250821,1.0,55.95,2025,11
10150,20250815,3.0,64.44,2025,11
10150,20250820,2.0,42.96,2025,11
10000,20250811,2.0,22.2,2025,11
10057,20250806,2.0,24.66,2025,11
10184,20250809,24.0,479.04,2025,11
10172,20250809,2.0,23.46,2025,11
10069,20250810,3.0,23.4,2025,11
10002,20250828,2.0,27.44,2025,11
10144,20250820,1.0,44.52,2025,11
10076,20250803,156.0,0.0,2025,11
10065,20250812,1.0,15.32,2025,11
10153,20250810,1.0,39.84,2025,11
10145,20250825,1.0,13.6,2025,11
10069,20250818,1.0,7.8,2025,11
10078,20250828,3.0,3.06,2025,11
10076,20250811,190.0,0.0,2025,11
10076,20250817,178.0,0.0,2025,11
10011,20250817,1.0,30.44,2025,11
10003,20250827,1.0,10.79,2025,11
10078,20250824,5.0,5.1,2025,11
10000,20250815,2.0,22.2,2025,11
10057,20250815,1.0,12.33,2025,11
10078,20250813,3.0,3.06,2025,11
10189,20250809,1.0,29.86,2025,11
10078,20250805,4.0,4.08,2025,11
10150,20250807,1.0,21.48,2025,11
10078,20250807,9.0,9.18,2025,11
10197,20250821,1.0,44.84,2025,11
10076,20250819,201.0,0.0,2025,11
10181,20250806,1.0,40.51,2025,11
10064,20250807,3.0,47.43,2025,11
10187,20250818,2.0,82.1,2025,11
10076,20250830,217.0,0.0,2025,11
10078,20250821,3.0,3.06,2025,11
10093,20250803,2.0,28.58,2025,11
10153,20250824,1.0,39.84,2025,11
10069,20250811,1.0,7.8,2025,11
10069,20250817,3.0,23.4,2025,11
10081,20250821,1.0,8.66,2025,11
10041,20250830,1.0,55.52,2025,11
10081,20250825,1.0,8.66,2025,11
10076,20250809,154.0,0.0,2025,11
10197,20250819,1.0,44.84,2025,11
10000,20250809,1.0,11.1,2025,11
10000,20250826,1.0,11.1,2025,11
10078,20250823,3.0,3.06,2025,11
10084,20250901,1.0,39.65,2025,11
10065,20250813,1.0,15.32,2025,11
10165,20250804,1.0,55.95,2025,11
10007,20250821,1.0,43.46,2025,11
10069,20250804,1.0,7.8,2025,11
10154,20250803,1.0,23.62,2025,11
10069,20250816,5.0,39.0,2025,11
10054,20250819,1.0,10.82,2025,11
10150,20250901,1.0,21.48,2025,11
10105,20250828,1.0,29.34,2025,11
10041,20250811,1.0,55.52,2025,11
10011,20250831,1.0,30.44,2025,11
10000,20250828,10.0,111.0,2025,11
10078,20250822,3.0,3.06,2025,11
10069,20250812,1.0,7.8,2025,11
10184,20250808,2.0,39.92,2025,11
10078,20250830,8.0,8.16,2025,11
10069,20250805,2.0,15.6,2025,11
10078,20250827,5.0,5.1,2025,11
10002,20250810,1.0,13.72,2025,11
10076,20250820,209.0,0.0,2025,11
10056,20250808,2.0,29.5,2025,11
10043,20250812,20.0,101.8,2025,11
10076,20250808,182.0,0.0,2025,11
10135,20250812,1.0,15.37,2025,11
10078,20250810,3.0,3.06,2025,11
10032,20250811,1.0,18.61,2025,11
10069,20250819,1.0,7.8,2025,11
10056,20250901,1.0,14.75,2025,11
10003,20250817,1.0,10.79,2025,11
10126,20250831,2.0,33.56,2025,11
10076,20250901,192.0,0.0,2025,11
10078,20250818,7.0,7.14,2025,11
10002,20250816,2.0,27.44,2025,11
10064,20250804,1.0,15.81,2025,11
10186,20250830,2.0,22.78,2025,11
10187,20250829,1.0,41.05,2025,11
10031,20250818,1.0,16.62,2025,11
10003,20250819,1.0,10.79,2025,11
10184,20250821,3.0,59.88,2025,11
10154,20250808,1.0,23.62,2025,11
10076,20250831,164.0,0.0,2025,11
10002,20250827,1.0,13.72,2025,11
10076,20250825,238.0,0.0,2025,11
10150,20250809,4.0,85.92,2025,11
10043,20250804,2.0,10.18,2025,11
10096,20250812,2.0,109.58,2025,11
10000,20250814,5.0,55.5,2025,11
10061,20250814,1.0,17.79,2025,11
10078,20250804,3.0,3.06,2025,11
10056,20250820,1.0,14.75,2025,11
10076,20250821,175.0,0.0,2025,11
10078,20250812,7.0,7.14,2025,11
10177,20250827,6.0,71.82,2025,11
10075,20250819,1.0,135.97,2025,11
10174,20250810,2.0,5.2,2025,11
10043,20250803,10.0,50.9,2025,11
10097,20250805,1.0,132.77,2025,11
10065,20250901,3.0,45.96,2025,11
10043,20250806,1.0,5.09,2025,11
10005,20250821,1.0,19.64,2025,11
10185,20250811,2.0,21.3,2025,11
10109,20250822,1.0,84.76,2025,11
10192,20250803,1.0,58.59,2025,11
10077,20250818,1.0,38.33,2025,11
10078,20250814,3.0,3.06,2025,11
10078,20250806,5.0,5.1,2025,11
10189,20250806,1.0,29.86,2025,11
10000,20250827,1.0,11.1,2025,11
10142,20250817,2.0,18.8,2025,11
10184,20250830,1.0,19.96,2025,11
10136,20250803,1.0,113.61,2025,11
10069,20250826,1.0,7.8,2025,11
10069,20250815,4.0,31.2,2025,11
10076,20250829,288.0,0.0,2025,11
10102,20250826,1.0,13.6,2025,11
10102,20250820,3.0,40.8,2025,11
10182,20250831,1.0,12.09,2025,11
10186,20250815,1.0,11.39,2025,11
10000,20250813,2.0,22.2,2025,11
10076,20250816,184.0,0.0,2025,11
10138,20250827,1.0,50.09,2025,11
10052,20250806,2.0,75.8,2025,11
10069,20250823,3.0,23.4,2025,11
10184,20250824,1.0,19.96,2025,11
10007,20250818,2.0,86.92,2025,11
10003,20250806,1.0,10.79,2025,11
10056,20250805,1.0,14.75,2025,11
10060,20250829,1.0,84.32,2025,11
10078,20250817,3.0,3.06,2025,11
10011,20250824,1.0,30.44,2025,11
10076,20250824,195.0,0.0,2025,11
10002,20250819,1.0,13.72,2025,11
10056,20250828,1.0,14.75,2025,11
10076,20250805,199.0,0.0,2025,11
10184,20250810,1.0,19.96,2025,11
10003,20250901,1.0,10.79,2025,11
10078,20250811,4.0,4.08,2025,11
10069,20250901,1.0,7.8,2025,11
10186,20250803,1.0,11.39,2025,11
10145,20250820,1.0,13.6,2025,11
10078,20250819,3.0,3.06,2025,11
10076,20250813,183.0,0.0,2025,11
10069,20250831,2.0,15.6,2025,11
10076,20250828,193.0,0.0,2025,11
10078,20250803,4.0,4.08,2025,11
10040,20250804,1.0,125.76,2025,11
10078,20250815,2.0,2.04,2025,11
10069,20250808,1.0,7.8,2025,11
10076,20250807,180.0,0.0,2025,11
10109,20250818,1.0,84.76,2025,11
10076,20250815,191.0,0.0,2025,11
10061,20250819,2.0,35.58,2025,11
10126,20250807,1.0,16.78,2025,11
10081,20250804,1.0,8.66,2025,11
10054,20250809,1.0,10.82,2025,11
10076,20250822,158.0,0.0,2025,11
10057,20250830,1.0,12.33,2025,11
10080,20250817,1.0,10.66,2025,11
10097,20250804,1.0,132.77,2025,11
10077,20250819,1.0,38.33,2025,11
10142,20250812,2.0,18.8,2025,11
10144,20250827,1.0,44.52,2025,11
10041,20250828,2.0,111.04,2025,11
10197,20250809,1.0,44.84,2025,11
10027,20250901,1.0,138.16,2025,11
10002,20250831,1.0,13.72,2025,11
10102,20250901,1.0,13.6,2025,11
10105,20250830,1.0,29.34,2025,11
10078,20250809,3.0,3.06,2025,11
10165,20250820,1.0,55.95,2025,11
10145,20250823,1.0,13.6,2025,11
10000,20250823,1.0,11.1,2025,11
10076,20250826,163.0,0.0,2025,11
10150,20250827,2.0,42.96,2025,11
10010,20250818,1.0,122.33,2025,11
10001,20250826,1.0,38.05,2025,11
10154,20250827,2.0,47.24,2025,11
10174,20250818,1.0,2.6,2025,11
10067,20250810,1.0,118.88,2025,11
10192,20250807,1.0,58.59,2025,11
10078,20250901,5.0,5.1,2025,11
10076,20250823,194.0,0.0,2025,11
10076,20250827,155.0,0.0,2025,11
10021,20250806,1.0,177.06,2025,11
10074,20250805,1.0,35.4,2025,11
10097,20250816,1.0,132.77,2025,11
10010,20250804,1.0,122.33,2025,11
10145,20250815,1.0,13.6,2025,11
10166,20250826,4.0,81.48,2025,11
10002,20250901,1.0,13.72,2025,11
10144,20250805,1.0,44.52,2025,11
10069,20250807,1.0,7.8,2025,11
10011,20250818,1.0,30.44,2025,11
10076,20250810,176.0,0.0,2025,11
10052,20250809,1.0,37.9,2025,11
10076,20250818,174.0,0.0,2025,11
